huc12_id,ifi_measure_Flood,ifi_fp_AreaKM2,konrad_fp_area,k_totalCells,k_sum,k_percentArea,floodPlainAreaRatio,cell_In_IFI_FP
171100050503,0.9997069,0.4432003,1.1902000000000001,11902,3944,0.33137287850781383,0.3723746429171567,TRUE
171100050504,0.7244245,0.7498037,1.2411,12411,4806,0.38723712835387963,0.6041444686165498,TRUE
171100050505,0.8110921,1.514929,1.4072,14072,5481,0.3894968732234224,1.0765555713473565,TRUE
171100050601,0.927659,1.981773,3.1708000000000003,31708,14784,0.46625457297842815,0.6250072536899205,TRUE
171100020204,0.3009099,23.25457,53.206300000000006,532063,15014,0.02821846285120371,0.4370642198386281,TRUE
171100020301,0.5321453,2.407853,22.3729,223729,1056,0.0047199960666699445,0.10762364288938848,TRUE
171100040101,0.8809576,1.810198,2.7761,27761,13807,0.49735240085011345,0.6520651273369115,TRUE
171100050604,0.9962518,0.4737536,0.5753,5753,3030,0.5266817312706414,0.8234896575699634,TRUE
171100050605,0.9922428,1.148522,0.7013,7013,2394,0.3413660345073435,1.6377042635106231,TRUE
171100050606,0.928769,2.93025,4.3568,43568,28348,0.6506610356224752,0.6725693169298568,TRUE
171100050701,0.992344,0.7514363,1.0937000000000001,10937,3931,0.35942214501234343,0.6870588826917801,TRUE
171100050702,0.8699122,1.947119,3.2306000000000004,32306,20456,0.6331950721228254,0.6027112610660558,TRUE
171100050703,0.908051,1.159976,1.2845,12845,5764,0.4487349163098482,0.9030564421954067,TRUE
171100050704,0.9060351,0.9340018,3.9854000000000003,39854,1848,0.046369247754303206,0.23435584884829627,TRUE
171100050705,0.9897547,0.3944777,0.2034,2034,782,0.38446411012782694,1.9394183874139626,TRUE
171100050706,0.732944,0.5806537,0.618,6180,4186,0.6773462783171521,0.9395690938511327,TRUE
171100050707,0.7461399,1.128135,1.8522,18522,7801,0.4211748191340028,0.6090783932620668,TRUE
171100050708,0.5662477,1.580891,2.6055,26055,4781,0.18349644981769334,0.6067514872385339,TRUE
171100050801,0.7739082,0.3786839,0.46890000000000004,4689,1575,0.33589251439539347,0.8076005544892301,TRUE
171100050802,0.7786933,0.5236961,0.8501000000000001,8501,3578,0.42089165980472887,0.6160405834607693,TRUE
171100050803,0.9615944,0.468752,0.4181,4181,1446,0.3458502750538149,1.1211480507055727,TRUE
171100050804,0.8885904,2.948754,4.207,42070,21943,0.5215830758260043,0.7009160922272404,TRUE
171100050805,0.6756398,3.600688,5.9333,59333,28281,0.47664874521766976,0.6068609374209967,TRUE
171100050901,0.9136095,2.896976,5.8246,58246,36111,0.6199739037873846,0.4973690897228994,TRUE
171100050903,0.7091187,1.605758,1.7604000000000002,17604,9507,0.5400477164280846,0.9121551920018177,TRUE
171100051001,0.9114236,0.763162,0.7211000000000001,7211,3445,0.4777423380945777,1.0583303286645402,TRUE
171100040102,0.9295435,1.939159,3.7891000000000004,37891,12629,0.33329814467815577,0.5117729803911218,TRUE
